timestamp,machine_id,machine_type,temperature_C,vibration_g,feature_1,operating_hours,RUL,failure,feature_1_name
2023-01-01 00:24:00,Machining_1,Machining,93.23,1.153,91.26,844.78,0.0,1,torque_Nm
2023-01-01 00:36:00,Machining_1,Machining,78.47,1.336,101.41,740.36,324.27,0,torque_Nm
2023-01-01 00:48:00,Machining_1,Machining,93.86,1.306,118.65,690.3,542.22,0,torque_Nm
2023-01-01 01:00:00,Machining_1,Machining,90.05,1.438,94.74,742.1,283.53,0,torque_Nm
2023-01-01 01:12:00,Machining_1,Machining,83.34,1.381,96.68,785.56,76.13,0,torque_Nm
2023-01-01 01:24:00,Machining_1,Machining,93.58,1.307,89.24,793.4,34.56,1,torque_Nm
2023-01-01 01:36:00,Machining_1,Machining,94.83,1.079,103.02,818.38,0.0,1,torque_Nm
2023-01-01 01:48:00,Machining_1,Machining,95.87,1.158,107.92,669.01,706.88,0,torque_Nm
2023-01-01 02:00:00,Machining_1,Machining,90.37,1.373,87.59,713.08,405.69,0,torque_Nm
2023-01-01 02:12:00,Machining_1,Machining,89.06,0.958,112.67,744.02,293.51,0,torque_Nm
2023-01-01 02:24:00,Machining_1,Machining,75.49,1.139,85.83,576.79,1135.69,0,torque_Nm
2023-01-01 02:36:00,Machining_1,Machining,91.42,1.541,101.3,732.53,368.88,0,torque_Nm
2023-01-01 02:48:00,Machining_1,Machining,104.94,0.939,81.33,612.57,869.18,0,torque_Nm
2023-01-01 03:00:00,Machining_1,Machining,81.61,1.201,83.67,731.5,372.05,0,torque_Nm
2023-01-01 03:12:00,Machining_1,Machining,82.26,1.282,81.14,589.7,1074.24,0,torque_Nm
2023-01-01 03:24:00,Machining_1,Machining,79.77,1.091,90.09,566.32,1234.91,0,torque_Nm
2023-01-01 03:36:00,Machining_1,Machining,92.42,0.992,85.52,699.65,452.99,0,torque_Nm
2023-01-01 03:48:00,Machining_1,Machining,89.65,1.291,106.61,600.8,900.52,0,torque_Nm
2023-01-01 04:00:00,Machining_1,Machining,88.77,1.162,97.67,648.03,801.21,0,torque_Nm
2023-01-01 04:12:00,Machining_1,Machining,84.15,1.081,73.77,728.7,343.21,0,torque_Nm
2023-01-01 04:24:00,Machining_1,Machining,90.92,1.16,98.88,638.56,853.93,0,torque_Nm
2023-01-01 04:36:00,Machining_1,Machining,68.46,1.106,82.15,649.53,796.83,0,torque_Nm
2023-01-01 04:48:00,Machining_1,Machining,94.16,1.217,92.65,677.27,599.58,0,torque_Nm
2023-01-01 05:00:00,Machining_1,Machining,82.36,1.169,80.62,631.11,871.36,0,torque_Nm
2023-01-01 05:12:00,Machining_1,Machining,84.15,0.986,112.16,572.14,1120.01,0,torque_Nm
2023-01-01 05:24:00,Machining_1,Machining,93.37,1.273,74.19,501.93,1446.85,0,torque_Nm
2023-01-01 05:36:00,Machining_1,Machining,89.53,1.108,100.92,591.18,1083.14,0,torque_Nm
2023-01-01 05:48:00,Machining_1,Machining,86.08,1.064,90.62,564.14,1210.99,0,torque_Nm
2023-01-01 06:00:00,Machining_1,Machining,73.11,0.919,91.61,525.39,1252.72,0,torque_Nm
2023-01-01 06:12:00,Machining_1,Machining,90.57,0.95,87.07,587.22,958.64,0,torque_Nm
2023-01-01 06:24:00,Machining_1,Machining,73.93,1.304,98.21,571.96,1251.97,0,torque_Nm
2023-01-01 06:36:00,Machining_1,Machining,87.25,1.107,102.19,584.69,1014.85,0,torque_Nm
2023-01-01 06:48:00,Machining_1,Machining,78.3,0.861,96.88,491.4,1487.78,0,torque_Nm
2023-01-01 07:00:00,Machining_1,Machining,88.9,0.802,80.54,566.82,1147.37,0,torque_Nm
2023-01-01 07:12:00,Machining_1,Machining,92.86,1.083,93.33,438.07,1772.44,0,torque_Nm
2023-01-01 07:24:00,Machining_1,Machining,75.57,1.119,70.86,490.57,1675.14,0,torque_Nm
2023-01-01 07:36:00,Machining_1,Machining,70.44,1.124,98.99,512.85,1387.99,0,torque_Nm
2023-01-01 07:48:00,Machining_1,Machining,80.6,0.886,101.35,477.06,1466.31,0,torque_Nm
2023-01-01 08:00:00,Machining_1,Machining,80.75,0.965,100.78,487.17,1697.24,0,torque_Nm
2023-01-01 08:12:00,Machining_1,Machining,79.6,0.851,91.59,422.87,2020.12,0,torque_Nm
2023-01-01 08:24:00,Machining_1,Machining,77.24,0.935,69.84,465.65,1661.36,0,torque_Nm
2023-01-01 08:36:00,Machining_1,Machining,82.43,0.965,92.31,444.74,1945.34,0,torque_Nm
2023-01-01 08:48:00,Machining_1,Machining,86.25,1.044,86.16,502.94,1391.59,0,torque_Nm
2023-01-01 09:00:00,Machining_1,Machining,80.47,1.046,70.69,420.97,2073.58,0,torque_Nm
2023-01-01 09:12:00,Machining_1,Machining,66.61,1.137,88.16,388.43,2006.86,0,torque_Nm
2023-01-01 09:24:00,Machining_1,Machining,79.74,1.114,73.7,450.32,1576.99,0,torque_Nm
2023-01-01 09:36:00,Machining_1,Machining,76.07,0.76,86.28,386.14,1966.73,0,torque_Nm
2023-01-01 09:48:00,Machining_1,Machining,70.6,0.766,83.1,438.82,1900.32,0,torque_Nm
2023-01-01 10:00:00,Machining_1,Machining,72.67,0.777,57.68,379.6,1898.93,0,torque_Nm
2023-01-01 10:12:00,Machining_1,Machining,83.33,0.764,68.4,409.06,1999.15,0,torque_Nm
2023-01-01 10:24:00,Machining_1,Machining,71.72,0.805,63.19,413.27,1818.49,0,torque_Nm
2023-01-01 10:36:00,Machining_1,Machining,90.95,0.442,74.08,309.99,2634.28,0,torque_Nm
2023-01-01 10:48:00,Machining_1,Machining,79.73,0.724,80.3,351.98,2314.93,0,torque_Nm
2023-01-01 11:00:00,Machining_1,Machining,74.09,1.131,66.59,331.66,2300.11,0,torque_Nm
2023-01-01 11:12:00,Machining_1,Machining,64.58,0.614,81.24,302.56,2711.89,0,torque_Nm
2023-01-01 11:24:00,Machining_1,Machining,77.78,0.975,81.99,316.56,2631.69,0,torque_Nm
2023-01-01 11:36:00,Machining_1,Machining,74.47,0.743,72.71,390.18,1906.68,0,torque_Nm
2023-01-01 11:48:00,Machining_1,Machining,89.39,0.948,95.08,301.03,2323.66,0,torque_Nm
2023-01-01 12:00:00,Machining_1,Machining,82.92,0.804,65.56,323.63,2465.82,0,torque_Nm
2023-01-01 12:12:00,Machining_1,Machining,78.89,0.796,74.42,344.07,2130.62,0,torque_Nm
2023-01-01 12:24:00,Machining_1,Machining,76.22,0.43,87.56,333.04,2547.47,0,torque_Nm
2023-01-01 12:36:00,Machining_1,Machining,76.97,0.536,79.36,302.56,2331.77,0,torque_Nm
2023-01-01 12:48:00,Machining_1,Machining,71.94,0.884,82.96,305.34,2427.04,0,torque_Nm
2023-01-01 13:00:00,Machining_1,Machining,82.99,0.746,69.6,240.1,2922.94,0,torque_Nm
2023-01-01 13:12:00,Machining_1,Machining,72.91,0.637,73.16,285.74,2361.07,0,torque_Nm
2023-01-01 13:24:00,Machining_1,Machining,75.21,0.61,61.49,226.77,2663.23,0,torque_Nm
2023-01-01 13:36:00,Machining_1,Machining,75.61,0.672,61.11,228.25,2803.7,0,torque_Nm
2023-01-01 13:48:00,Machining_1,Machining,81.04,1.061,81.75,216.11,2974.28,0,torque_Nm
2023-01-01 14:00:00,Machining_1,Machining,71.54,0.725,87.12,252.54,2530.76,0,torque_Nm
2023-01-01 14:12:00,Machining_1,Machining,68.61,0.867,56.83,188.94,3086.53,0,torque_Nm
2023-01-01 14:24:00,Machining_1,Machining,85.56,0.641,93.2,221.34,2893.45,0,torque_Nm
2023-01-01 14:36:00,Machining_1,Machining,85.62,0.691,63.31,226.26,2698.4,0,torque_Nm
2023-01-01 14:48:00,Machining_1,Machining,76.22,0.67,66.09,193.35,3137.44,0,torque_Nm
2023-01-01 15:00:00,Machining_1,Machining,64.9,0.601,58.59,191.12,3108.83,0,torque_Nm
2023-01-01 15:12:00,Machining_1,Machining,77.96,0.864,76.7,193.71,3291.7,0,torque_Nm
2023-01-01 15:24:00,Machining_1,Machining,76.5,0.524,70.94,188.54,3338.08,0,torque_Nm
2023-01-01 15:36:00,Machining_1,Machining,79.0,0.564,69.67,180.86,2998.71,0,torque_Nm
2023-01-01 15:48:00,Machining_1,Machining,73.17,0.961,76.6,146.42,3226.55,0,torque_Nm
2023-01-01 16:00:00,Machining_1,Machining,77.49,0.345,69.41,153.3,3346.84,0,torque_Nm
2023-01-01 16:12:00,Machining_1,Machining,72.71,0.616,51.64,152.92,3521.89,0,torque_Nm
2023-01-01 16:24:00,Machining_1,Machining,66.91,0.625,78.01,151.28,3466.35,0,torque_Nm
2023-01-01 16:36:00,Machining_1,Machining,69.69,0.557,84.28,138.11,3204.43,0,torque_Nm
2023-01-01 16:48:00,Machining_1,Machining,71.25,0.598,64.91,129.7,3160.01,0,torque_Nm
2023-01-01 17:00:00,Machining_1,Machining,64.76,0.716,59.13,106.18,3462.3,0,torque_Nm
2023-01-01 17:12:00,Machining_1,Machining,72.45,0.685,84.68,109.16,3417.59,0,torque_Nm
2023-01-01 17:24:00,Machining_1,Machining,64.52,0.753,73.54,97.69,3531.92,0,torque_Nm
2023-01-01 17:36:00,Machining_1,Machining,68.39,0.697,80.88,99.71,3290.72,0,torque_Nm
2023-01-01 17:48:00,Machining_1,Machining,67.43,0.624,68.09,75.16,3423.56,0,torque_Nm
2023-01-01 18:00:00,Machining_1,Machining,75.02,0.711,65.3,59.63,3609.01,0,torque_Nm
2023-01-01 18:12:00,Machining_1,Machining,74.7,0.401,64.87,63.13,3755.98,0,torque_Nm
2023-01-01 18:24:00,Machining_1,Machining,68.56,0.335,57.74,62.07,3944.59,0,torque_Nm
2023-01-01 18:36:00,Machining_1,Machining,72.83,0.627,49.74,54.1,3538.95,0,torque_Nm
2023-01-01 18:48:00,Machining_1,Machining,65.38,0.671,67.1,44.07,3698.89,0,torque_Nm
2023-01-01 19:00:00,Machining_1,Machining,76.13,0.779,67.0,36.48,3740.99,0,torque_Nm
2023-01-01 19:12:00,Machining_1,Machining,68.12,0.545,77.81,28.43,3696.19,0,torque_Nm
2023-01-01 19:24:00,Machining_1,Machining,86.99,0.6,66.16,16.12,4188.76,0,torque_Nm
2023-01-01 19:36:00,Machining_1,Machining,74.56,0.512,72.04,8.25,4013.5,0,torque_Nm
2023-01-01 19:48:00,Machining_1,Machining,76.05,0.564,56.82,0.0,4008.32,0,torque_Nm
2023-01-01 00:00:00,Machining_2,Machining,82.43,1.012,84.58,642.9,803.61,0,torque_Nm
2023-01-01 00:12:00,Machining_2,Machining,82.59,0.946,67.57,457.51,1710.32,0,torque_Nm
2023-01-01 00:24:00,Machining_2,Machining,73.28,0.709,100.24,442.05,1968.21,0,torque_Nm
2023-01-01 00:36:00,Machining_2,Machining,78.96,0.347,40.23,0.0,4091.56,0,torque_Nm
2023-01-01 00:48:00,Machining_2,Machining,71.1,0.522,63.83,12.92,4300.71,0,torque_Nm
2023-01-01 01:00:00,Machining_2,Machining,74.45,0.581,48.84,0.0,4169.78,0,torque_Nm
2023-01-01 01:12:00,Machining_2,Machining,71.76,0.654,52.76,0.0,3976.06,0,torque_Nm
2023-01-01 01:24:00,Machining_2,Machining,71.8,0.4,79.96,0.0,4396.02,0,torque_Nm
2023-01-01 01:36:00,Machining_2,Machining,62.04,0.708,43.29,0.0,4370.28,0,torque_Nm
2023-01-01 01:48:00,Machining_2,Machining,90.85,0.698,82.08,389.73,2123.34,0,torque_Nm
2023-01-01 02:00:00,Machining_2,Machining,60.22,0.257,68.98,0.0,4158.01,0,torque_Nm
2023-01-01 02:12:00,Machining_2,Machining,88.17,1.023,91.42,484.37,1709.73,0,torque_Nm
2023-01-01 02:24:00,Machining_2,Machining,87.02,0.807,67.5,397.34,1824.98,0,torque_Nm
2023-01-01 02:36:00,Machining_2,Machining,69.92,0.396,63.89,0.0,3755.16,0,torque_Nm
2023-01-01 02:48:00,Machining_2,Machining,87.02,0.926,94.5,548.15,1178.55,0,torque_Nm
2023-01-01 03:00:00,Machining_2,Machining,73.92,0.63,55.92,0.0,4240.75,0,torque_Nm
2023-01-01 03:12:00,Machining_2,Machining,74.68,0.594,66.4,0.0,3707.92,0,torque_Nm
2023-01-01 03:24:00,Machining_2,Machining,91.38,1.012,76.56,451.91,1887.07,0,torque_Nm
2023-01-01 03:36:00,Machining_2,Machining,64.55,0.752,66.01,41.43,3689.96,0,torque_Nm
2023-01-01 03:48:00,Machining_2,Machining,80.02,0.135,69.11,0.0,3857.69,0,torque_Nm
2023-01-01 04:00:00,Machining_2,Machining,72.83,0.612,61.15,185.05,3089.08,0,torque_Nm
2023-01-01 04:12:00,Machining_2,Machining,85.36,1.009,68.51,381.84,2136.61,0,torque_Nm
2023-01-01 04:24:00,Machining_2,Machining,82.99,1.107,85.78,460.44,1832.98,0,torque_Nm
2023-01-01 04:36:00,Machining_2,Machining,76.65,0.448,37.46,0.0,4390.44,0,torque_Nm
2023-01-01 04:48:00,Machining_2,Machining,74.32,0.661,69.52,121.13,3473.89,0,torque_Nm
2023-01-01 05:00:00,Machining_2,Machining,76.64,0.149,57.62,0.0,4376.91,0,torque_Nm
2023-01-01 05:12:00,Machining_2,Machining,67.97,0.423,66.3,142.41,3410.95,0,torque_Nm
2023-01-01 05:24:00,Machining_2,Machining,74.21,0.554,53.12,0.0,3942.46,0,torque_Nm
2023-01-01 05:36:00,Machining_2,Machining,74.69,0.89,77.95,246.06,2965.79,0,torque_Nm
2023-01-01 05:48:00,Machining_2,Machining,66.68,0.389,42.84,0.0,3612.54,0,torque_Nm
2023-01-01 06:00:00,Machining_2,Machining,67.42,0.188,80.67,0.0,3905.14,0,torque_Nm
2023-01-01 06:12:00,Machining_2,Machining,72.25,0.995,92.94,260.41,2668.16,0,torque_Nm
2023-01-01 06:24:00,Machining_2,Machining,74.09,0.594,52.37,92.7,3889.17,0,torque_Nm
2023-01-01 06:36:00,Machining_2,Machining,66.97,0.789,63.51,0.0,4190.32,0,torque_Nm
2023-01-01 06:48:00,Machining_2,Machining,70.17,0.736,66.96,0.0,4221.28,0,torque_Nm
2023-01-01 07:00:00,Machining_2,Machining,84.1,1.139,82.3,614.58,1014.9,0,torque_Nm
2023-01-01 07:12:00,Machining_2,Machining,66.63,0.463,65.57,0.0,4050.56,0,torque_Nm
2023-01-01 07:24:00,Machining_2,Machining,65.41,0.629,61.88,110.63,3140.85,0,torque_Nm
2023-01-01 07:36:00,Machining_2,Machining,64.59,0.431,36.79,0.0,4348.2,0,torque_Nm
2023-01-01 07:48:00,Machining_2,Machining,65.45,0.302,57.2,0.0,3719.09,0,torque_Nm
2023-01-01 08:00:00,Machining_2,Machining,56.32,0.534,69.09,0.0,3784.83,0,torque_Nm
2023-01-01 08:12:00,Machining_2,Machining,69.3,0.59,54.87,0.0,4375.19,0,torque_Nm
2023-01-01 08:24:00,Machining_2,Machining,60.67,0.5,66.8,0.0,3619.95,0,torque_Nm
2023-01-01 08:36:00,Machining_2,Machining,62.05,0.416,57.53,0.0,3676.94,0,torque_Nm
2023-01-01 08:48:00,Machining_2,Machining,87.11,0.54,40.94,0.0,4376.58,0,torque_Nm
2023-01-01 09:00:00,Machining_2,Machining,69.06,1.11,108.8,502.01,1368.82,0,torque_Nm
2023-01-01 09:12:00,Machining_2,Machining,79.51,0.886,86.7,485.22,1566.79,0,torque_Nm
2023-01-01 09:24:00,Machining_2,Machining,67.08,0.117,74.12,64.96,3915.9,0,torque_Nm
2023-01-01 09:36:00,Machining_2,Machining,77.75,1.146,75.24,399.07,2029.1,0,torque_Nm
2023-01-01 09:48:00,Machining_2,Machining,70.73,0.654,70.7,0.0,3843.52,0,torque_Nm
2023-01-01 10:00:00,Machining_2,Machining,71.4,0.533,66.2,0.0,3866.73,0,torque_Nm
2023-01-01 10:12:00,Machining_2,Machining,86.23,0.805,74.16,603.33,984.53,0,torque_Nm
2023-01-01 10:24:00,Machining_2,Machining,57.35,0.638,56.04,0.0,4294.93,0,torque_Nm
2023-01-01 10:36:00,Machining_2,Machining,83.11,0.9,66.36,320.9,2472.4,0,torque_Nm
2023-01-01 10:48:00,Machining_2,Machining,71.27,0.498,57.88,77.65,3680.52,0,torque_Nm
2023-01-01 11:00:00,Machining_2,Machining,75.49,0.952,71.16,0.0,4077.59,0,torque_Nm
2023-01-01 11:12:00,Machining_2,Machining,72.52,0.834,82.5,105.86,3397.43,0,torque_Nm
2023-01-01 11:24:00,Machining_2,Machining,74.66,1.241,93.73,478.31,1637.0,0,torque_Nm
2023-01-01 11:36:00,Machining_2,Machining,84.25,0.931,71.96,263.14,2814.63,0,torque_Nm
2023-01-01 11:48:00,Machining_2,Machining,91.44,0.931,74.15,377.42,2316.67,0,torque_Nm
2023-01-01 12:00:00,Machining_2,Machining,73.63,0.699,62.13,20.93,3891.22,0,torque_Nm
2023-01-01 12:12:00,Machining_2,Machining,76.27,0.672,61.23,172.53,3083.79,0,torque_Nm
2023-01-01 12:24:00,Machining_2,Machining,70.02,0.445,85.07,169.49,3130.11,0,torque_Nm
2023-01-01 12:36:00,Machining_2,Machining,68.66,-0.117,63.97,0.0,3880.17,0,torque_Nm
2023-01-01 12:48:00,Machining_2,Machining,83.6,0.618,74.36,442.56,1706.09,0,torque_Nm
2023-01-01 13:00:00,Machining_2,Machining,81.36,1.031,105.36,593.21,1004.4,0,torque_Nm
2023-01-01 13:12:00,Machining_2,Machining,69.11,0.423,71.22,0.0,3999.55,0,torque_Nm
2023-01-01 13:24:00,Machining_2,Machining,72.97,0.187,53.83,0.0,4362.99,0,torque_Nm
2023-01-01 13:36:00,Machining_2,Machining,79.53,0.636,95.5,301.84,2647.93,0,torque_Nm
2023-01-01 13:48:00,Machining_2,Machining,70.68,0.364,48.77,0.0,4207.45,0,torque_Nm
2023-01-01 14:00:00,Machining_2,Machining,91.11,1.005,94.89,562.5,1146.32,0,torque_Nm
2023-01-01 14:12:00,Machining_2,Machining,63.69,0.537,54.85,21.48,3980.0,0,torque_Nm
2023-01-01 14:24:00,Machining_2,Machining,73.13,0.558,80.31,190.65,3032.04,0,torque_Nm
2023-01-01 14:36:00,Machining_2,Machining,74.49,0.772,73.93,295.89,2665.25,0,torque_Nm
2023-01-01 14:48:00,Machining_2,Machining,87.37,0.968,83.31,272.22,2760.56,0,torque_Nm
2023-01-01 15:00:00,Machining_2,Machining,64.14,0.526,79.11,160.52,2906.63,0,torque_Nm
2023-01-01 15:12:00,Machining_2,Machining,62.97,0.515,49.35,0.0,4372.71,0,torque_Nm
2023-01-01 15:24:00,Machining_2,Machining,77.11,1.318,92.99,481.19,1738.39,0,torque_Nm
2023-01-01 15:36:00,Machining_2,Machining,80.89,0.841,68.59,211.82,2975.22,0,torque_Nm
2023-01-01 15:48:00,Machining_2,Machining,79.7,0.982,85.78,572.3,1062.01,0,torque_Nm
2023-01-01 16:00:00,Machining_2,Machining,83.9,0.389,60.96,130.36,3288.36,0,torque_Nm
2023-01-01 16:12:00,Machining_2,Machining,77.95,1.227,105.39,541.54,1202.31,0,torque_Nm
2023-01-01 16:24:00,Machining_2,Machining,75.38,0.712,67.98,155.02,2922.72,0,torque_Nm
2023-01-01 16:36:00,Machining_2,Machining,72.62,0.639,64.26,0.0,3903.54,0,torque_Nm
2023-01-01 16:48:00,Machining_2,Machining,72.99,0.64,42.22,0.0,3701.58,0,torque_Nm
2023-01-01 17:00:00,Machining_2,Machining,70.01,0.555,64.16,0.0,4272.8,0,torque_Nm
2023-01-01 17:12:00,Machining_2,Machining,84.12,1.135,83.09,619.24,854.96,0,torque_Nm
2023-01-01 17:24:00,Machining_2,Machining,68.57,1.046,67.09,411.01,1981.95,0,torque_Nm
2023-01-01 17:36:00,Machining_2,Machining,70.1,0.408,78.0,39.74,3959.12,0,torque_Nm
2023-01-01 17:48:00,Machining_2,Machining,72.94,0.581,74.31,128.43,3038.98,0,torque_Nm
2023-01-01 18:00:00,Machining_2,Machining,90.76,0.886,71.86,301.12,2518.69,0,torque_Nm
2023-01-01 18:12:00,Machining_2,Machining,74.18,0.217,60.46,0.0,4299.56,0,torque_Nm
2023-01-01 18:24:00,Machining_2,Machining,81.96,0.528,61.08,0.0,4231.12,0,torque_Nm
2023-01-01 18:36:00,Machining_2,Machining,73.71,0.572,70.32,135.22,3357.86,0,torque_Nm
2023-01-01 18:48:00,Machining_2,Machining,85.01,0.855,55.81,413.21,1802.96,0,torque_Nm
2023-01-01 19:00:00,Machining_2,Machining,82.43,1.269,75.5,375.58,2284.05,0,torque_Nm
2023-01-01 19:12:00,Machining_2,Machining,68.8,0.927,92.69,344.66,2257.87,0,torque_Nm
2023-01-01 19:24:00,Machining_2,Machining,73.18,0.81,67.94,0.0,4112.19,0,torque_Nm
2023-01-01 19:36:00,Machining_2,Machining,81.46,0.695,77.29,298.2,2509.72,0,torque_Nm
2023-01-01 19:48:00,Machining_2,Machining,81.86,0.97,81.54,435.26,1870.1,0,torque_Nm
2023-01-01 20:00:00,Machining_2,Machining,80.75,0.643,86.91,335.5,2495.42,0,torque_Nm
2023-01-01 20:12:00,Machining_2,Machining,80.93,1.103,95.7,672.71,687.35,0,torque_Nm
2023-01-01 20:24:00,Machining_2,Machining,64.44,0.146,56.17,0.0,4223.56,0,torque_Nm
2023-01-01 20:36:00,Machining_2,Machining,61.41,0.628,48.46,0.0,4354.0,0,torque_Nm
2023-01-01 20:48:00,Machining_2,Machining,78.91,0.499,60.59,0.0,3602.33,0,torque_Nm
2023-01-01 21:00:00,Machining_2,Machining,58.12,0.526,59.2,0.0,3685.6,0,torque_Nm
2023-01-01 21:12:00,Machining_2,Machining,62.21,0.516,56.02,0.0,3689.0,0,torque_Nm
2023-01-01 21:24:00,Machining_2,Machining,81.35,1.011,80.58,478.24,1635.09,0,torque_Nm
2023-01-01 21:36:00,Machining_2,Machining,71.48,0.484,64.73,0.0,3756.83,0,torque_Nm
2023-01-01 21:48:00,Machining_2,Machining,66.83,0.308,52.91,0.0,4078.83,0,torque_Nm
2023-01-01 22:00:00,Machining_2,Machining,84.48,0.905,83.79,228.29,2737.13,0,torque_Nm
2023-01-01 22:12:00,Machining_2,Machining,77.7,0.416,62.96,0.0,4344.48,0,torque_Nm
2023-01-01 22:24:00,Machining_2,Machining,71.49,0.66,59.18,43.32,3647.12,0,torque_Nm
2023-01-01 22:36:00,Machining_2,Machining,70.56,0.513,65.32,0.0,4025.27,0,torque_Nm
2023-01-01 22:48:00,Machining_2,Machining,73.93,0.517,61.24,0.0,4284.85,0,torque_Nm
2023-01-01 23:00:00,Machining_2,Machining,74.4,0.918,48.79,109.0,3646.26,0,torque_Nm
2023-01-01 23:12:00,Machining_2,Machining,64.18,0.621,62.7,0.0,3652.42,0,torque_Nm
2023-01-01 23:24:00,Machining_2,Machining,84.82,1.15,88.62,507.13,1421.95,0,torque_Nm
2023-01-01 23:36:00,Machining_2,Machining,66.64,0.613,60.21,0.0,3917.48,0,torque_Nm
2023-01-01 23:48:00,Machining_2,Machining,83.72,1.28,99.32,564.64,1224.47,0,torque_Nm
2023-01-02 00:00:00,Machining_2,Machining,71.29,0.809,73.27,0.0,4371.55,0,torque_Nm
2023-01-02 00:12:00,Machining_2,Machining,93.33,1.655,93.18,744.1,274.49,0,torque_Nm
2023-01-02 00:24:00,Machining_2,Machining,67.21,0.655,57.47,0.0,4107.67,0,torque_Nm
2023-01-02 00:36:00,Machining_2,Machining,70.07,0.323,66.07,0.0,3673.19,0,torque_Nm
2023-01-02 00:48:00,Machining_2,Machining,64.63,0.621,66.76,143.4,3145.55,0,torque_Nm
2023-01-02 01:00:00,Machining_2,Machining,67.38,0.184,42.35,0.0,4046.54,0,torque_Nm
2023-01-02 01:12:00,Machining_2,Machining,65.52,0.597,62.89,0.0,3852.34,0,torque_Nm
2023-01-02 01:24:00,Machining_2,Machining,69.9,0.341,63.41,0.0,4249.86,0,torque_Nm
2023-01-02 01:36:00,Machining_2,Machining,68.25,0.43,75.66,330.09,2567.98,0,torque_Nm
2023-01-02 01:48:00,Machining_2,Machining,66.72,0.682,61.58,0.0,4261.9,0,torque_Nm
2023-01-02 02:00:00,Machining_2,Machining,88.52,0.746,82.09,411.46,1781.85,0,torque_Nm
2023-01-02 02:12:00,Machining_2,Machining,69.02,0.77,59.03,22.05,3595.64,0,torque_Nm
2023-01-02 02:24:00,Machining_2,Machining,75.13,0.306,55.85,0.0,3806.25,0,torque_Nm
2023-01-02 02:36:00,Machining_2,Machining,69.5,0.727,38.03,0.0,4203.57,0,torque_Nm
2023-01-02 02:48:00,Machining_2,Machining,84.43,1.091,72.09,738.76,278.62,0,torque_Nm
2023-01-02 03:00:00,Machining_2,Machining,75.45,0.552,53.16,358.82,2324.88,0,torque_Nm
2023-01-02 03:12:00,Machining_2,Machining,69.0,0.47,58.71,19.36,3655.18,0,torque_Nm
2023-01-02 03:24:00,Machining_2,Machining,76.46,0.54,87.8,163.55,2894.18,0,torque_Nm
2023-01-02 03:36:00,Machining_2,Machining,69.8,0.732,43.2,0.0,3842.38,0,torque_Nm
2023-01-02 03:48:00,Machining_2,Machining,79.52,1.204,86.78,594.09,1092.47,0,torque_Nm
2023-01-02 04:00:00,Machining_2,Machining,63.56,0.169,67.33,0.0,4245.54,0,torque_Nm
2023-01-02 04:12:00,Machining_2,Machining,84.49,0.967,76.21,438.43,1899.92,0,torque_Nm
2023-01-02 04:24:00,Machining_2,Machining,71.62,0.822,63.44,364.31,2085.68,0,torque_Nm
2023-01-02 04:36:00,Machining_2,Machining,65.49,0.727,41.49,0.0,4118.87,0,torque_Nm
2023-01-02 04:48:00,Machining_2,Machining,74.07,0.769,68.16,0.0,3973.07,0,torque_Nm
2023-01-02 05:00:00,Machining_2,Machining,73.1,0.445,54.95,26.06,3854.23,0,torque_Nm
2023-01-02 05:12:00,Machining_2,Machining,56.51,0.507,55.98,0.0,4156.85,0,torque_Nm
2023-01-02 05:24:00,Machining_2,Machining,74.07,0.827,77.14,347.92,2474.81,0,torque_Nm
2023-01-02 05:36:00,Machining_2,Machining,66.19,0.79,67.31,0.0,3989.65,0,torque_Nm
2023-01-02 05:48:00,Machining_2,Machining,76.61,0.531,67.58,50.69,3648.52,0,torque_Nm
2023-01-02 06:00:00,Machining_2,Machining,77.42,1.132,83.54,545.91,1385.44,0,torque_Nm
2023-01-02 06:12:00,Machining_2,Machining,78.59,1.085,86.52,596.37,928.05,0,torque_Nm
2023-01-02 06:24:00,Machining_2,Machining,83.94,0.578,75.8,0.0,4328.51,0,torque_Nm
2023-01-02 06:36:00,Machining_2,Machining,76.79,0.507,55.56,0.0,3821.23,0,torque_Nm
2023-01-02 06:48:00,Machining_2,Machining,68.76,0.711,85.04,415.99,1758.56,0,torque_Nm
2023-01-02 07:00:00,Machining_2,Machining,68.19,0.568,39.7,0.0,3676.85,0,torque_Nm
2023-01-02 07:12:00,Machining_2,Machining,87.09,1.272,70.99,582.89,1083.91,0,torque_Nm
2023-01-02 07:24:00,Machining_2,Machining,81.65,1.118,95.63,379.41,1937.43,0,torque_Nm
2023-01-02 07:36:00,Machining_2,Machining,78.13,1.086,96.6,412.47,1862.32,0,torque_Nm
2023-01-02 07:48:00,Machining_2,Machining,81.09,1.079,77.01,342.56,2257.22,0,torque_Nm
2023-01-02 08:00:00,Machining_2,Machining,72.37,0.388,58.35,0.0,4148.49,0,torque_Nm
2023-01-02 08:12:00,Machining_2,Machining,72.6,0.375,57.76,0.0,3844.42,0,torque_Nm
2023-01-02 08:24:00,Machining_2,Machining,79.1,1.051,48.57,168.43,3140.26,0,torque_Nm
2023-01-02 08:36:00,Machining_2,Machining,81.86,0.453,69.65,0.0,4332.74,0,torque_Nm
2023-01-02 08:48:00,Machining_2,Machining,95.68,1.53,90.16,778.39,114.73,0,torque_Nm
