timestamp,machine_id,machine_type,temperature_C,vibration_g,feature_1,time_since_last_maintenance,RUL,failure,feature_1_name
2023-01-05 14:12:00,Machining_5,Machining,74.28,1.083,97.56,110.4,1368.96,0,torque_Nm
2023-01-05 14:24:00,Machining_5,Machining,79.79,1.102,67.88,110.6,883.64,0,torque_Nm
2023-01-05 14:36:00,Machining_5,Machining,75.24,0.643,59.8,110.8,4072.14,0,torque_Nm
2023-01-05 14:48:00,Machining_5,Machining,62.04,0.62,57.55,111.0,3998.79,0,torque_Nm
2023-01-05 15:00:00,Machining_5,Machining,53.32,0.64,71.64,111.2,3634.7,0,torque_Nm
2023-01-05 15:12:00,Machining_5,Machining,78.04,0.27,40.83,111.4,3872.96,0,torque_Nm
2023-01-05 15:24:00,Machining_5,Machining,67.78,0.603,51.07,111.6,3600.67,0,torque_Nm
2023-01-05 15:36:00,Machining_5,Machining,70.61,1.037,76.86,111.8,1630.53,0,torque_Nm
2023-01-05 15:48:00,Machining_5,Machining,73.74,0.503,58.34,112.0,4159.26,0,torque_Nm
2023-01-05 16:00:00,Machining_5,Machining,77.54,0.753,71.27,112.2,2192.39,0,torque_Nm
2023-01-05 16:12:00,Machining_5,Machining,79.24,1.221,104.17,112.4,916.25,0,torque_Nm
2023-01-05 16:24:00,Machining_5,Machining,78.85,1.31,87.48,112.6,1374.1,0,torque_Nm
2023-01-05 16:36:00,Machining_5,Machining,82.35,1.05,91.36,112.8,1983.63,0,torque_Nm
2023-01-05 16:48:00,Machining_5,Machining,67.27,0.6,70.47,113.0,4316.18,0,torque_Nm
2023-01-05 17:00:00,Machining_5,Machining,83.89,1.148,84.67,113.2,1064.53,0,torque_Nm
2023-01-05 17:12:00,Machining_5,Machining,82.44,1.053,81.76,113.4,592.7,0,torque_Nm
2023-01-05 17:24:00,Machining_5,Machining,78.79,0.926,82.62,113.6,2145.93,0,torque_Nm
2023-01-05 17:36:00,Machining_5,Machining,76.62,0.85,91.45,113.8,1291.86,0,torque_Nm
2023-01-05 17:48:00,Machining_5,Machining,66.51,0.655,53.0,114.0,4227.03,0,torque_Nm
2023-01-05 18:00:00,Machining_5,Machining,79.8,0.937,48.57,114.2,2382.74,0,torque_Nm
2023-01-05 18:12:00,Machining_5,Machining,82.1,1.01,70.7,114.4,2665.6,0,torque_Nm
2023-01-05 18:24:00,Machining_5,Machining,72.07,0.349,63.63,114.6,3767.86,0,torque_Nm
2023-01-05 18:36:00,Machining_5,Machining,84.77,0.105,54.99,114.8,4311.35,0,torque_Nm
2023-01-05 18:48:00,Machining_5,Machining,85.32,1.149,67.25,115.0,1422.43,0,torque_Nm
2023-01-05 19:00:00,Machining_5,Machining,66.17,0.396,53.47,115.2,4338.06,0,torque_Nm
2023-01-05 19:12:00,Machining_5,Machining,81.71,0.739,82.27,115.4,1219.97,0,torque_Nm
2023-01-05 19:24:00,Machining_5,Machining,64.38,0.488,52.95,115.6,3614.32,0,torque_Nm
2023-01-05 19:36:00,Machining_5,Machining,82.34,0.848,96.23,115.8,1072.38,0,torque_Nm
2023-01-05 19:48:00,Machining_5,Machining,68.05,0.502,58.54,116.0,4323.24,0,torque_Nm
2023-01-05 20:00:00,Machining_5,Machining,87.9,1.215,103.77,116.2,617.22,0,torque_Nm
2023-01-05 20:12:00,Machining_5,Machining,81.22,0.888,86.29,116.4,1594.27,0,torque_Nm
2023-01-05 20:24:00,Machining_5,Machining,75.65,0.86,68.14,116.6,1918.04,0,torque_Nm
2023-01-05 20:36:00,Machining_5,Machining,83.58,0.651,86.55,116.8,2340.12,0,torque_Nm
2023-01-05 20:48:00,Machining_5,Machining,83.98,1.228,81.02,117.0,1359.91,0,torque_Nm
2023-01-05 21:00:00,Machining_5,Machining,68.24,0.605,105.1,117.2,1894.65,0,torque_Nm
2023-01-05 21:12:00,Machining_5,Machining,72.57,0.944,59.34,117.4,2546.69,0,torque_Nm
2023-01-05 21:24:00,Machining_5,Machining,88.85,1.274,123.92,117.6,568.07,0,torque_Nm
2023-01-05 21:36:00,Machining_5,Machining,68.09,0.372,63.51,117.8,3683.02,0,torque_Nm
2023-01-05 21:48:00,Machining_5,Machining,64.45,0.574,59.47,118.0,4044.47,0,torque_Nm
2023-01-05 22:00:00,Machining_5,Machining,65.48,0.589,61.08,118.2,3775.83,0,torque_Nm
2023-01-05 22:12:00,Machining_5,Machining,74.56,0.797,54.98,118.4,4381.79,0,torque_Nm
2023-01-05 22:24:00,Machining_5,Machining,80.52,0.777,91.18,118.6,1813.31,0,torque_Nm
2023-01-05 22:36:00,Machining_5,Machining,66.13,0.562,71.65,118.8,4167.27,0,torque_Nm
2023-01-05 22:48:00,Machining_5,Machining,81.17,1.026,100.69,119.0,750.12,0,torque_Nm
2023-01-05 23:00:00,Machining_5,Machining,81.17,0.885,69.94,119.2,2706.67,0,torque_Nm
2023-01-05 23:12:00,Machining_5,Machining,61.38,0.372,49.91,119.4,3860.31,0,torque_Nm
2023-01-05 23:24:00,Machining_5,Machining,73.49,0.551,54.01,119.6,3863.45,0,torque_Nm
2023-01-05 23:36:00,Machining_5,Machining,67.43,0.586,56.81,119.8,3970.12,0,torque_Nm
2023-01-05 23:48:00,Machining_5,Machining,74.72,1.184,70.91,120.0,2184.79,0,torque_Nm
2023-01-06 00:00:00,Machining_5,Machining,76.25,0.66,49.24,120.2,3708.26,0,torque_Nm
2023-01-06 00:12:00,Machining_5,Machining,66.86,0.685,60.56,120.4,3634.86,0,torque_Nm
2023-01-06 00:24:00,Machining_5,Machining,61.21,0.571,54.18,120.6,4058.29,0,torque_Nm
2023-01-06 00:36:00,Machining_5,Machining,76.43,1.137,71.46,120.8,3153.06,0,torque_Nm
2023-01-06 00:48:00,Machining_5,Machining,82.22,0.796,65.89,121.0,2457.23,0,torque_Nm
2023-01-06 01:00:00,Machining_5,Machining,76.14,0.391,57.71,121.2,4017.1,0,torque_Nm
2023-01-06 01:12:00,Machining_5,Machining,84.65,0.595,79.94,121.4,3352.73,0,torque_Nm
2023-01-06 01:24:00,Machining_5,Machining,72.32,0.4,63.41,121.6,4383.73,0,torque_Nm
2023-01-06 01:36:00,Machining_5,Machining,65.7,0.663,72.47,121.8,4006.38,0,torque_Nm
2023-01-06 01:48:00,Machining_5,Machining,87.42,1.427,95.86,122.0,271.77,0,torque_Nm
2023-01-06 02:00:00,Machining_5,Machining,75.49,1.031,84.75,122.2,4067.53,0,torque_Nm
2023-01-06 02:12:00,Machining_5,Machining,83.8,1.149,79.25,122.4,1534.76,0,torque_Nm
2023-01-06 02:24:00,Machining_5,Machining,75.91,0.615,54.5,122.6,3459.57,0,torque_Nm
2023-01-06 02:36:00,Machining_5,Machining,87.5,0.867,75.55,122.8,1895.35,0,torque_Nm
2023-01-06 02:48:00,Machining_5,Machining,83.34,0.854,81.57,123.0,2219.28,0,torque_Nm
2023-01-06 03:00:00,Machining_5,Machining,93.97,0.929,93.75,123.2,1156.83,0,torque_Nm
2023-01-06 03:12:00,Machining_5,Machining,66.5,0.325,59.18,123.4,3721.01,0,torque_Nm
2023-01-06 03:24:00,Machining_5,Machining,93.94,0.954,80.28,123.6,2539.41,0,torque_Nm
2023-01-06 03:36:00,Machining_5,Machining,66.85,0.431,45.17,123.8,3743.64,0,torque_Nm
2023-01-06 03:48:00,Machining_5,Machining,88.94,0.875,78.15,124.0,2483.55,0,torque_Nm
2023-01-06 04:00:00,Machining_5,Machining,79.59,1.211,79.73,124.2,2398.88,0,torque_Nm
2023-01-06 04:12:00,Machining_5,Machining,81.53,1.331,84.08,124.4,1232.67,0,torque_Nm
2023-01-06 04:24:00,Machining_5,Machining,65.14,0.437,68.65,124.6,3110.91,0,torque_Nm
2023-01-06 04:36:00,Machining_5,Machining,89.57,1.361,86.45,124.8,211.58,0,torque_Nm
2023-01-06 04:48:00,Machining_5,Machining,68.65,0.354,71.14,125.0,4038.28,0,torque_Nm
2023-01-06 05:00:00,Machining_5,Machining,77.69,0.852,63.52,125.2,4129.04,0,torque_Nm
2023-01-06 05:12:00,Machining_5,Machining,84.67,0.514,69.11,125.4,3495.66,0,torque_Nm
2023-01-06 05:24:00,Machining_5,Machining,81.22,1.307,98.02,125.6,647.96,0,torque_Nm
2023-01-06 05:36:00,Machining_5,Machining,67.45,1.187,92.91,125.8,1696.23,0,torque_Nm
2023-01-06 05:48:00,Machining_5,Machining,85.09,1.287,81.9,126.0,598.02,0,torque_Nm
2023-01-06 06:00:00,Machining_5,Machining,79.76,1.376,77.22,126.2,1053.8,0,torque_Nm
2023-01-06 06:12:00,Machining_5,Machining,74.84,0.44,72.95,126.4,2957.0,0,torque_Nm
2023-01-06 06:24:00,Machining_5,Machining,73.38,0.63,64.68,126.6,4003.84,0,torque_Nm
2023-01-06 06:36:00,Machining_5,Machining,90.85,0.892,73.99,126.8,1382.69,0,torque_Nm
2023-01-06 06:48:00,Machining_5,Machining,79.71,0.787,87.26,127.0,1543.34,0,torque_Nm
2023-01-06 07:00:00,Machining_5,Machining,69.16,0.586,43.84,127.2,3642.98,0,torque_Nm
2023-01-06 07:12:00,Machining_5,Machining,72.7,0.83,71.27,127.4,3190.33,0,torque_Nm
2023-01-06 07:24:00,Machining_5,Machining,58.63,0.498,52.67,127.6,4301.13,0,torque_Nm
2023-01-06 07:36:00,Machining_5,Machining,70.08,0.431,77.39,127.8,3896.56,0,torque_Nm
2023-01-06 07:48:00,Machining_5,Machining,70.51,0.557,59.56,128.0,4023.09,0,torque_Nm
2023-01-06 08:00:00,Machining_5,Machining,82.29,0.839,86.62,128.2,1930.51,0,torque_Nm
2023-01-06 08:12:00,Machining_5,Machining,74.43,1.019,78.52,128.4,2615.47,0,torque_Nm
2023-01-06 08:24:00,Machining_5,Machining,74.65,0.874,76.06,128.6,2595.67,0,torque_Nm
2023-01-06 08:36:00,Machining_5,Machining,82.02,0.798,71.7,128.8,2516.93,0,torque_Nm
2023-01-06 08:48:00,Machining_5,Machining,70.81,0.41,69.79,129.0,3897.64,0,torque_Nm
2023-01-06 09:00:00,Machining_5,Machining,81.93,0.729,80.41,129.2,3413.53,0,torque_Nm
2023-01-06 09:12:00,Machining_5,Machining,89.78,0.972,94.39,129.4,1066.02,0,torque_Nm
2023-01-06 09:24:00,Machining_5,Machining,77.43,1.139,78.43,129.6,1200.23,0,torque_Nm
2023-01-06 09:36:00,Machining_5,Machining,74.21,0.435,80.67,129.8,2913.96,0,torque_Nm
2023-01-06 09:48:00,Machining_5,Machining,86.42,1.415,96.82,130.0,0.0,1,torque_Nm
2023-01-06 10:00:00,Machining_5,Machining,58.93,0.413,54.69,130.2,3999.7,0,torque_Nm
2023-01-06 10:12:00,Machining_5,Machining,80.63,1.2,98.17,130.4,2225.08,0,torque_Nm
2023-01-06 10:24:00,Machining_5,Machining,68.61,0.273,52.56,130.6,4056.22,0,torque_Nm
2023-01-06 10:36:00,Machining_5,Machining,72.88,0.481,44.25,130.8,3830.26,0,torque_Nm
2023-01-06 10:48:00,Machining_5,Machining,66.98,0.736,62.92,131.0,3662.77,0,torque_Nm
2023-01-06 11:00:00,Machining_5,Machining,79.47,0.798,73.77,131.2,2135.94,0,torque_Nm
2023-01-06 11:12:00,Machining_5,Machining,88.05,1.117,97.28,131.4,1456.86,0,torque_Nm
2023-01-06 11:24:00,Machining_5,Machining,73.28,0.504,63.84,131.6,3607.87,0,torque_Nm
2023-01-06 11:36:00,Machining_5,Machining,66.44,0.491,73.41,131.8,4148.6,0,torque_Nm
2023-01-06 11:48:00,Machining_5,Machining,85.11,1.063,92.19,132.0,1324.65,0,torque_Nm
2023-01-06 12:00:00,Machining_5,Machining,63.01,0.54,76.96,132.2,4274.26,0,torque_Nm
2023-01-06 12:12:00,Machining_5,Machining,78.07,1.065,85.6,132.4,1796.07,0,torque_Nm
2023-01-06 12:24:00,Machining_5,Machining,79.07,0.863,85.88,132.6,2073.8,0,torque_Nm
2023-01-06 12:36:00,Machining_5,Machining,63.41,0.624,60.69,132.8,4272.28,0,torque_Nm
2023-01-06 12:48:00,Machining_5,Machining,59.42,0.568,61.14,133.0,4155.89,0,torque_Nm
2023-01-06 13:00:00,Machining_5,Machining,72.01,0.819,61.33,133.2,2529.36,0,torque_Nm
2023-01-06 13:12:00,Machining_5,Machining,73.63,0.816,58.63,133.4,2472.3,0,torque_Nm
2023-01-06 13:24:00,Machining_5,Machining,71.22,0.645,77.04,133.6,2356.36,0,torque_Nm
2023-01-06 13:36:00,Machining_5,Machining,72.65,0.339,50.51,133.8,3763.48,0,torque_Nm
2023-01-06 13:48:00,Machining_5,Machining,70.83,0.52,53.0,134.0,3650.43,0,torque_Nm
2023-01-06 14:00:00,Machining_5,Machining,92.11,0.979,80.57,134.2,1707.93,0,torque_Nm
2023-01-06 14:12:00,Machining_5,Machining,72.18,0.861,74.44,134.4,3516.83,0,torque_Nm
2023-01-06 14:24:00,Machining_5,Machining,59.57,0.375,55.53,134.6,4247.85,0,torque_Nm
2023-01-06 14:36:00,Machining_5,Machining,79.23,0.985,67.91,134.8,2398.36,0,torque_Nm
2023-01-06 14:48:00,Machining_5,Machining,69.52,0.806,60.29,135.0,3819.11,0,torque_Nm
2023-01-06 15:00:00,Machining_5,Machining,75.43,0.644,74.32,135.2,2050.07,0,torque_Nm
2023-01-06 15:12:00,Machining_5,Machining,77.9,1.004,94.16,135.4,720.51,0,torque_Nm
2023-01-06 15:24:00,Machining_5,Machining,78.11,0.729,57.87,135.6,2341.3,0,torque_Nm
2023-01-06 15:36:00,Machining_5,Machining,74.99,0.437,61.08,135.8,3661.2,0,torque_Nm
2023-01-06 15:48:00,Machining_5,Machining,64.53,0.426,54.2,136.0,3936.55,0,torque_Nm
2023-01-06 16:00:00,Machining_5,Machining,65.56,0.479,66.97,136.2,3262.28,0,torque_Nm
2023-01-06 16:12:00,Machining_5,Machining,77.96,0.624,60.31,136.4,2855.28,0,torque_Nm
2023-01-06 16:24:00,Machining_5,Machining,77.98,1.045,70.84,136.6,1903.4,0,torque_Nm
2023-01-06 16:36:00,Machining_5,Machining,70.77,0.409,72.67,136.8,3659.75,0,torque_Nm
2023-01-06 16:48:00,Machining_5,Machining,72.01,0.821,80.26,137.0,3308.57,0,torque_Nm
2023-01-06 17:00:00,Machining_5,Machining,86.89,0.562,61.31,137.2,2311.05,0,torque_Nm
2023-01-06 17:12:00,Machining_5,Machining,87.86,1.115,75.56,137.4,1823.54,0,torque_Nm
2023-01-06 17:24:00,Machining_5,Machining,69.01,1.252,81.68,137.6,0.0,1,torque_Nm
2023-01-06 17:36:00,Machining_5,Machining,65.03,0.533,63.16,137.8,3912.99,0,torque_Nm
2023-01-06 17:48:00,Machining_5,Machining,87.41,0.75,66.08,138.0,2159.69,0,torque_Nm
2023-01-06 18:00:00,Machining_5,Machining,90.36,1.162,86.07,138.2,792.77,0,torque_Nm
2023-01-06 18:12:00,Machining_5,Machining,76.61,0.689,79.75,138.4,2415.85,0,torque_Nm
2023-01-06 18:24:00,Machining_5,Machining,87.94,0.682,79.83,138.6,2519.54,0,torque_Nm
2023-01-06 18:36:00,Machining_5,Machining,79.49,1.054,102.95,138.8,388.85,0,torque_Nm
2023-01-06 18:48:00,Machining_5,Machining,85.79,0.949,92.51,139.0,834.56,0,torque_Nm
2023-01-06 19:00:00,Machining_5,Machining,91.17,0.875,109.26,139.2,950.3,0,torque_Nm
2023-01-06 19:12:00,Machining_5,Machining,73.44,0.607,59.99,139.4,3751.88,0,torque_Nm
2023-01-06 19:24:00,Machining_5,Machining,80.48,0.673,56.32,139.6,3618.39,0,torque_Nm
2023-01-06 19:36:00,Machining_5,Machining,85.37,0.801,78.85,139.8,1719.75,0,torque_Nm
2023-01-06 19:48:00,Machining_5,Machining,86.05,0.86,81.12,140.0,2656.92,0,torque_Nm
2023-01-06 20:00:00,Machining_5,Machining,81.8,0.79,61.46,140.2,3001.51,0,torque_Nm
2023-01-06 20:12:00,Machining_5,Machining,79.97,0.593,65.87,140.4,3891.53,0,torque_Nm
2023-01-06 20:24:00,Machining_5,Machining,70.34,0.7,79.15,140.6,3955.21,0,torque_Nm
2023-01-06 20:36:00,Machining_5,Machining,67.75,0.692,60.34,140.8,3839.05,0,torque_Nm
2023-01-06 20:48:00,Machining_5,Machining,64.86,0.521,77.93,141.0,2776.64,0,torque_Nm
2023-01-06 21:00:00,Machining_5,Machining,85.64,0.993,86.85,141.2,1755.06,0,torque_Nm
2023-01-06 21:12:00,Machining_5,Machining,100.07,1.176,86.41,141.4,1361.95,0,torque_Nm
2023-01-06 21:24:00,Machining_5,Machining,69.24,0.794,47.31,141.6,3801.98,0,torque_Nm
2023-01-06 21:36:00,Machining_5,Machining,77.43,0.503,51.68,141.8,4072.02,0,torque_Nm
2023-01-06 21:48:00,Machining_5,Machining,61.3,0.767,51.43,142.0,4160.87,0,torque_Nm
2023-01-06 22:00:00,Machining_5,Machining,70.37,0.325,79.66,142.2,4008.07,0,torque_Nm
2023-01-06 22:12:00,Machining_5,Machining,79.93,0.631,74.4,142.4,1839.94,0,torque_Nm
2023-01-06 22:24:00,Machining_5,Machining,78.77,0.341,57.21,142.6,3594.34,0,torque_Nm
2023-01-06 22:36:00,Machining_5,Machining,77.12,0.562,47.81,142.8,4059.32,0,torque_Nm
2023-01-06 22:48:00,Machining_5,Machining,71.34,0.473,60.52,143.0,4184.64,0,torque_Nm
2023-01-06 23:00:00,Machining_5,Machining,75.68,0.543,59.07,143.2,3799.68,0,torque_Nm
2023-01-06 23:12:00,Machining_5,Machining,69.15,0.694,52.8,143.4,4190.42,0,torque_Nm
2023-01-06 23:24:00,Machining_5,Machining,56.99,0.459,63.78,143.6,4005.46,0,torque_Nm
2023-01-06 23:36:00,Machining_5,Machining,76.42,0.762,74.18,143.8,2188.6,0,torque_Nm
2023-01-06 23:48:00,Machining_5,Machining,69.85,0.266,66.61,144.0,3676.66,0,torque_Nm
2023-01-07 00:00:00,Machining_5,Machining,54.03,0.597,63.13,144.2,3902.11,0,torque_Nm
2023-01-07 00:12:00,Machining_5,Machining,83.56,0.576,84.09,144.4,1929.6,0,torque_Nm
2023-01-07 00:24:00,Machining_5,Machining,71.36,0.973,72.85,144.6,3370.25,0,torque_Nm
2023-01-07 00:36:00,Machining_5,Machining,73.59,0.622,75.16,144.8,1492.22,0,torque_Nm
2023-01-07 00:48:00,Machining_5,Machining,74.87,0.707,61.81,145.0,3891.61,0,torque_Nm
2023-01-07 01:00:00,Machining_5,Machining,70.48,0.44,59.79,145.2,4355.54,0,torque_Nm
2023-01-07 01:12:00,Machining_5,Machining,77.29,0.438,66.59,145.4,3710.46,0,torque_Nm
2023-01-07 01:24:00,Machining_5,Machining,66.83,0.682,65.79,145.6,3798.44,0,torque_Nm
2023-01-07 01:36:00,Machining_5,Machining,75.83,0.839,34.18,145.8,4032.88,0,torque_Nm
2023-01-07 01:48:00,Machining_5,Machining,74.52,0.584,64.47,146.0,3922.83,0,torque_Nm
2023-01-07 02:00:00,Machining_5,Machining,71.44,0.543,63.36,146.2,4085.4,0,torque_Nm
2023-01-07 02:12:00,Machining_5,Machining,75.44,0.649,59.75,146.4,3987.82,0,torque_Nm
2023-01-07 02:24:00,Machining_5,Machining,70.6,0.573,59.33,146.6,3749.63,0,torque_Nm
2023-01-07 02:36:00,Machining_5,Machining,80.68,0.271,67.5,146.8,4243.16,0,torque_Nm
2023-01-07 02:48:00,Machining_5,Machining,74.46,0.405,62.96,147.0,3874.68,0,torque_Nm
2023-01-07 03:00:00,Machining_5,Machining,90.08,0.941,98.13,147.2,1718.14,0,torque_Nm
2023-01-07 03:12:00,Machining_5,Machining,95.99,1.143,87.47,147.4,53.58,1,torque_Nm
2023-01-07 03:24:00,Machining_5,Machining,86.22,0.886,61.41,147.6,849.88,0,torque_Nm
2023-01-07 03:36:00,Machining_5,Machining,68.97,0.968,59.35,147.8,3743.09,0,torque_Nm
2023-01-07 03:48:00,Machining_5,Machining,72.28,0.626,59.59,148.0,4350.43,0,torque_Nm
2023-01-07 04:00:00,Machining_5,Machining,72.14,0.887,68.68,148.2,3352.82,0,torque_Nm
2023-01-07 04:12:00,Machining_5,Machining,73.7,0.813,58.19,148.4,3105.15,0,torque_Nm
2023-01-07 04:24:00,Machining_5,Machining,69.43,0.488,79.7,148.6,2458.34,0,torque_Nm
2023-01-07 04:36:00,Machining_5,Machining,77.91,1.004,78.28,148.8,2029.15,0,torque_Nm
2023-01-07 04:48:00,Machining_5,Machining,61.77,0.436,68.97,149.0,3895.81,0,torque_Nm
2023-01-07 05:00:00,Machining_5,Machining,68.43,0.714,55.46,149.2,4005.86,0,torque_Nm
2023-01-07 05:12:00,Machining_5,Machining,83.43,0.544,75.96,149.4,2325.7,0,torque_Nm
2023-01-07 05:24:00,Machining_5,Machining,68.05,0.263,71.87,149.6,3615.05,0,torque_Nm
2023-01-07 05:36:00,Machining_5,Machining,66.16,0.366,73.01,149.8,3713.83,0,torque_Nm
2023-01-07 05:48:00,Machining_5,Machining,83.24,1.131,67.51,150.0,1139.08,0,torque_Nm
2023-01-07 06:00:00,Machining_5,Machining,65.21,0.876,68.54,150.2,4386.91,0,torque_Nm
2023-01-07 06:12:00,Machining_5,Machining,70.74,0.828,64.4,150.4,2772.52,0,torque_Nm
2023-01-07 06:24:00,Machining_5,Machining,78.36,0.091,62.75,150.6,3613.44,0,torque_Nm
2023-01-07 06:36:00,Machining_5,Machining,80.16,0.644,74.47,150.8,2198.03,0,torque_Nm
2023-01-07 06:48:00,Machining_5,Machining,82.94,0.607,68.57,151.0,1884.73,0,torque_Nm
2023-01-07 07:00:00,Machining_5,Machining,69.07,0.35,55.37,151.2,4001.37,0,torque_Nm
2023-01-07 07:12:00,Machining_5,Machining,69.88,0.336,59.73,151.4,4263.45,0,torque_Nm
2023-01-07 07:24:00,Machining_5,Machining,79.17,0.935,62.31,151.6,2887.44,0,torque_Nm
2023-01-07 07:36:00,Machining_5,Machining,75.17,0.963,63.05,151.8,2377.98,0,torque_Nm
2023-01-07 07:48:00,Machining_5,Machining,70.64,0.505,34.13,152.0,3698.48,0,torque_Nm
2023-01-07 08:00:00,Machining_5,Machining,80.96,1.117,85.74,152.2,1185.85,0,torque_Nm
2023-01-07 08:12:00,Machining_5,Machining,67.15,0.528,69.89,152.4,4339.81,0,torque_Nm
2023-01-07 08:24:00,Machining_5,Machining,73.23,0.364,45.41,152.6,3606.79,0,torque_Nm
2023-01-07 08:36:00,Machining_5,Machining,80.01,0.564,68.51,152.8,2394.07,0,torque_Nm
2023-01-07 08:48:00,Machining_5,Machining,71.21,0.706,72.86,153.0,4383.07,0,torque_Nm
2023-01-07 09:00:00,Machining_5,Machining,70.36,0.408,47.99,153.2,3883.53,0,torque_Nm
2023-01-07 09:12:00,Machining_5,Machining,81.75,0.448,66.78,153.4,4381.26,0,torque_Nm
2023-01-07 09:24:00,Machining_5,Machining,71.18,0.411,54.62,153.6,3899.1,0,torque_Nm
2023-01-07 09:36:00,Machining_5,Machining,75.53,1.255,86.44,153.8,1428.5,0,torque_Nm
2023-01-07 09:48:00,Machining_5,Machining,92.4,0.972,84.66,154.0,1563.28,0,torque_Nm
2023-01-07 10:00:00,Machining_5,Machining,63.2,0.444,47.6,154.2,3709.05,0,torque_Nm
2023-01-07 10:12:00,Machining_5,Machining,86.35,1.077,102.63,154.4,985.21,0,torque_Nm
2023-01-07 10:24:00,Machining_5,Machining,65.75,0.899,59.22,154.6,2970.26,0,torque_Nm
2023-01-07 10:36:00,Machining_5,Machining,72.62,0.316,63.13,154.8,3604.09,0,torque_Nm
2023-01-07 10:48:00,Machining_5,Machining,54.94,0.379,61.06,155.0,4229.09,0,torque_Nm
2023-01-07 11:00:00,Machining_5,Machining,82.34,0.189,63.58,155.2,3931.09,0,torque_Nm
2023-01-07 11:12:00,Machining_5,Machining,81.8,0.752,78.58,155.4,812.03,0,torque_Nm
2023-01-07 11:24:00,Machining_5,Machining,67.17,0.584,60.88,155.6,3724.66,0,torque_Nm
2023-01-07 11:36:00,Machining_5,Machining,62.13,0.17,64.18,155.8,4235.02,0,torque_Nm
2023-01-07 11:48:00,Machining_5,Machining,71.15,0.883,61.11,156.0,3293.24,0,torque_Nm
2023-01-07 12:00:00,Machining_5,Machining,83.35,0.857,81.2,156.2,2524.81,0,torque_Nm
2023-01-07 12:12:00,Machining_5,Machining,72.59,0.582,37.08,156.4,3960.02,0,torque_Nm
2023-01-07 12:24:00,Machining_5,Machining,68.58,0.381,72.71,156.6,3716.35,0,torque_Nm
2023-01-07 12:36:00,Machining_5,Machining,67.67,0.597,75.37,156.8,3538.03,0,torque_Nm
2023-01-07 12:48:00,Machining_5,Machining,71.81,0.53,71.09,157.0,4103.88,0,torque_Nm
2023-01-07 13:00:00,Machining_5,Machining,75.37,0.554,54.65,157.2,2950.95,0,torque_Nm
2023-01-07 13:12:00,Machining_5,Machining,75.46,0.463,62.67,157.4,3764.05,0,torque_Nm
2023-01-07 13:24:00,Machining_5,Machining,87.26,0.892,77.13,157.6,2149.18,0,torque_Nm
2023-01-07 13:36:00,Machining_5,Machining,68.32,0.455,50.09,157.8,4279.26,0,torque_Nm
2023-01-07 13:48:00,Machining_5,Machining,84.32,0.571,76.35,158.0,2922.57,0,torque_Nm
2023-01-07 14:00:00,Machining_5,Machining,72.37,0.938,78.65,158.2,2423.59,0,torque_Nm
2023-01-07 14:12:00,Machining_5,Machining,70.15,0.531,64.16,158.4,4248.74,0,torque_Nm
2023-01-07 14:24:00,Machining_5,Machining,80.07,0.925,88.64,158.6,1630.25,0,torque_Nm
2023-01-07 14:36:00,Machining_5,Machining,64.18,0.308,63.85,158.8,3478.8,0,torque_Nm
2023-01-07 14:48:00,Machining_5,Machining,59.74,0.269,81.65,159.0,3635.91,0,torque_Nm
2023-01-07 15:00:00,Machining_5,Machining,79.3,0.397,69.99,159.2,4383.09,0,torque_Nm
2023-01-07 15:12:00,Machining_5,Machining,79.64,0.722,66.08,159.4,3376.9,0,torque_Nm
2023-01-07 15:24:00,Machining_5,Machining,73.76,0.644,66.42,159.6,3860.77,0,torque_Nm
2023-01-07 15:36:00,Machining_5,Machining,60.7,0.866,84.03,159.8,3675.5,0,torque_Nm
2023-01-07 15:48:00,Machining_5,Machining,64.65,0.836,92.66,160.0,2953.62,0,torque_Nm
2023-01-07 16:00:00,Machining_5,Machining,76.01,0.682,45.61,160.2,3714.46,0,torque_Nm
2023-01-07 16:12:00,Machining_5,Machining,76.04,0.595,70.39,160.4,3473.8,0,torque_Nm
2023-01-07 16:24:00,Machining_5,Machining,63.79,0.307,58.57,160.6,3755.34,0,torque_Nm
2023-01-07 16:36:00,Machining_5,Machining,73.09,0.686,65.94,160.8,2809.07,0,torque_Nm
2023-01-07 16:48:00,Machining_5,Machining,87.71,1.137,97.36,161.0,497.3,0,torque_Nm
2023-01-07 17:00:00,Machining_5,Machining,61.46,0.593,62.61,161.2,3868.49,0,torque_Nm
2023-01-07 17:12:00,Machining_5,Machining,78.45,1.38,83.78,161.4,850.53,0,torque_Nm
2023-01-07 17:24:00,Machining_5,Machining,81.54,0.736,78.82,161.6,2982.24,0,torque_Nm
2023-01-07 17:36:00,Machining_5,Machining,74.97,0.758,77.72,161.8,3259.27,0,torque_Nm
2023-01-07 17:48:00,Machining_5,Machining,98.43,1.373,98.46,162.0,571.82,0,torque_Nm
2023-01-07 18:00:00,Machining_5,Machining,64.07,0.152,63.02,162.2,3784.43,0,torque_Nm
2023-01-07 18:12:00,Machining_5,Machining,70.55,0.572,68.86,162.4,2656.71,0,torque_Nm
2023-01-07 18:24:00,Machining_5,Machining,80.21,0.638,81.42,162.6,2500.73,0,torque_Nm
2023-01-07 18:36:00,Machining_5,Machining,78.67,0.845,95.68,162.8,1964.36,0,torque_Nm
